passportArea/name,passportArea/id,passportArea/alpha3code,passportArea/alpha2code,weight,firstName,middleName,lastName,currentTeamId,birthDate,height,role/code2,role/code3,role/name,birthArea/name,birthArea/id,birthArea/alpha3code,birthArea/alpha2code,wyId,foot,shortName,currentNationalTeamId
Spain,724,ESP,ES,72,Jos\u00e9 Manuel,,Garc\u00eda Naranjo,712,28/07/1994,182,FW,FWD,Forward,Spain,724,ESP,ES,265807,right,Jos\u00e9 Naranjo,null
Russia,643,RUS,RU,80,Andrey,,Lunev,13885,13/11/1991,189,GK,GKP,Goalkeeper,Russia,643,RUS,RU,101971,right,A. Lunev,14358
Korea Republic,410,KOR,KR,70,Hee-Chan,,Hwang,8743,26/01/1996,177,FW,FWD,Forward,Korea Republic,410,KOR,KR,349687,right,Hwang Hee-Chan,14855
Bulgaria,100,BGR,BG,88,Andrey,,Galabinov,3193,27/11/1988,190,FW,FWD,Forward,Bulgaria,100,BGR,BG,22020,right,A. Galabinov,9400
Germany,276,DEU,DE,71,Christian,,Fr\u00fcchtl,2444,28/01/2000,193,GK,GKP,Goalkeeper,Germany,276,DEU,DE,396887,left,C. Fr\u00fcchtl,null
Egypt,818,EGY,EG,70,Mohamed Naser,,Elsayed Elneny,1609,11/07/1992,180,MD,MID,Midfielder,Egypt,818,EGY,EG,120339,right,Mohamed Elneny,16129
Spain,724,ESP,ES,74,Markel,,Bergara Larra\u00f1aga,698,05/05/1986,180,MD,MID,Midfielder,Spain,724,ESP,ES,3674,right,Markel Bergara,null
Egypt,818,EGY,EG,72,Mohamed ,,Salah Ghaly,1612,15/06/1992,175,FW,FWD,Forward,Egypt,818,EGY,EG,120353,left,Mohamed Salah,16129
Italy,380,ITA,IT,83,Francesco,,Rossi,3172,27/04/1991,193,GK,GKP,Goalkeeper,Italy,380,ITA,IT,22053,right,F. Rossi,null
Senegal,686,SEN,SN,82,Papiss Mison,,Djilobodji,3804,01/12/1988,193,DF,DEF,Defender,Senegal,686,SEN,SN,25524,left,P. Djilobodji,null
Italy,380,ITA,IT,96,Antonio,,Donnarumma,3157,07/07/1990,192,GK,GKP,Goalkeeper,Italy,380,ITA,IT,22085,right,A. Donnarumma,null
Italy,380,ITA,IT,83,Antonio Aldo,,Caracciolo,3194,30/06/1990,185,DF,DEF,Defender,Italy,380,ITA,IT,22093,right,A. Caracciolo,null
Senegal,686,SEN,SN,68,Isma\u00efla,,Sarr,3774,25/02/1998,178,MD,MID,Midfielder,Senegal,686,SEN,SN,448079,right,I. Sarr,19314
Liechtenstein,438,LIE,LI,71,Marcel,,B\u00fcchel,3194,18/03/1991,175,MD,MID,Midfielder,Austria,40,AUT,AT,22099,left,M. B\u00fcchel,null
Portugal,620,PRT,PT,67,M\u00e1rio Rui,,Silva Duarte,3187,27/05/1991,170,DF,DEF,Defender,Portugal,620,PRT,PT,22107,left,M\u00e1rio Rui,9905
Italy,380,ITA,IT,70,Nicholas,,Pierini,3315,06/08/1998,180,FW,FWD,Forward,Italy,380,ITA,IT,415348,right,N. Pierini,null
Italy,380,ITA,IT,74,Pietro,,Iemmello,3219,06/03/1992,179,FW,FWD,Forward,Italy,380,ITA,IT,22135,right,P. Iemmello,null
Ghana,288,GHA,GH,73,Isaac,,Cofie,3193,20/09/1991,180,MD,MID,Midfielder,Ghana,288,GHA,GH,22158,right,I. Cofie,null
Italy,380,ITA,IT,79,Francesco,,Magnanelli,3315,12/11/1984,181,MD,MID,Midfielder,Italy,380,ITA,IT,22162,right,F. Magnanelli,null
Italy,380,ITA,IT,77,Simone,,Missiroli,3315,23/05/1986,191,MD,MID,Midfielder,Italy,380,ITA,IT,22163,right,S. Missiroli,null
Croatia,191,HRV,HR,73,Marko,,Rog ,3187,19/07/1995,180,MD,MID,Midfielder,Croatia,191,HRV,HR,284315,right,M. Rog,null
Italy,380,ITA,IT,78,Bruno,,Martella,3197,14/08/1992,184,DF,DEF,Defender,Italy,380,ITA,IT,22185,left,B. Martella,null
Italy,380,ITA,IT,84,Simone,,Zaza,674,25/06/1991,186,FW,FWD,Forward,Italy,380,ITA,IT,22202,left,S. Zaza,3757
Italy,380,ITA,IT,82,Gianmarco,,Ferrari,3164,15/02/1992,189,DF,DEF,Defender,Italy,380,ITA,IT,22270,left,G. Ferrari,null
Slovakia,703,SVK,SK,74,Ondrej,,Duda,2457,05/12/1994,181,MD,MID,Midfielder,Slovakia,703,SVK,SK,218896,right,O. Duda,14496
Albania,8,ALB,AL,71,Ledian,,Memushaj,3219,07/12/1986,175,MD,MID,Midfielder,Albania,8,ALB,AL,22323,right,L. Memushaj,8731
Croatia,191,HRV,HR,70,Josip,,Brekalo,2451,23/06/1998,175,MD,MID,Midfielder,Croatia,191,HRV,HR,284469,right,J. Brekalo,9604
Morocco,504,MAR,MA,80,Yassine,,Bounou,756,05/04/1991,192,GK,GKP,Goalkeeper,Canada,124,CAN,CA,120631,left,Y. Bounou,16216
Turkey,792,TUR,TR,66,Cengiz,,\u00dcnder,3158,14/07/1997,173,FW,FWD,Forward,Turkey,792,TUR,TR,350032,left,C. \u00dcnder,4687
Italy,380,ITA,IT,78,Achraf,,Lazaar,3219,22/01/1992,184,DF,DEF,Defender,Morocco,504,MAR,MA,218971,left,A. Lazaar,null
Italy,380,ITA,IT,75,Andrea,,Tozzo,3164,30/08/1992,192,GK,GKP,Goalkeeper,Italy,380,ITA,IT,218982,left,A. Tozzo,null
Senegal,686,SEN,SN,70,Ibrahima,,M'baye,3166,19/11/1994,188,DF,DEF,Defender,Senegal,686,SEN,SN,22377,right,I. M'baye,null
Germany,276,DEU,DE,77,Jannes-Kilian,,Horn,2463,06/02/1997,186,DF,DEF,Defender,Germany,276,DEU,DE,284524,left,J. Horn,3155
Italy,380,ITA,IT,75,Daniel,,Bessa,3193,14/01/1993,178,MD,MID,Midfielder,Brazil,76,BRA,BR,22381,right,Daniel Bessa,null
Italy,380,ITA,IT,78,Joseph Alfred,,Duncan,3315,10/03/1993,178,MD,MID,Midfielder,Ghana,288,GHA,GH,22383,left,A. Duncan,null
Tunisia,788,TUN,TN,79,Oussama,,Haddadi,3804,28/01/1992,184,DF,DEF,Defender,Tunisia,788,TUN,TN,120717,left,O. Haddadi,16276
Brazil,76,BRA,BR,66,Ailton,,Ferreira Silva,9623,16/03/1995,181,DF,DEF,Defender,Brazil,76,BRA,BR,284580,left,Ailton,null
France,250,FRA,FR,93,St\u00e9phane,,Ruffier,3782,27/09/1986,188,GK,GKP,Goalkeeper,France,250,FRA,FR,25845,right,S. Ruffier,null
Tunisia,788,TUN,TN,75,Ferjani,,Sassi,16054,18/03/1992,177,MD,MID,Midfielder,Tunisia,788,TUN,TN,120853,right,F. Sassi,16276
Slovenia,705,SVN,SI,84,Vid,,Belec,3164,06/06/1990,192,GK,GKP,Goalkeeper,Slovenia,705,SVN,SI,22552,right,V. Belec,12046
France,250,FRA,FR,75,Francesco,,Migliore,3193,17/04/1988,173,DF,DEF,Defender,Italy,380,ITA,IT,22559,left,F. Migliore,null
Italy,380,ITA,IT,78,Pietro,,Pellegri,19830,17/03/2001,188,FW,FWD,Forward,Italy,380,ITA,IT,481329,right,P. Pellegri,null
Italy,380,ITA,IT,68,Nicola,,Sansone,682,10/09/1991,175,FW,FWD,Forward,Germany,276,DEU,DE,22578,right,N. Sansone,null
Italy,380,ITA,IT,74,Fabio,,Depaoli,3165,24/04/1997,182,MD,MID,Midfielder,Italy,380,ITA,IT,415809,right,F. Depaoli,3763
Italy,380,ITA,IT,80,Fabio,,Lucioni,3219,25/09/1987,185,DF,DEF,Defender,Italy,380,ITA,IT,22614,right,F. Lucioni,null
Russia,643,RUS,RU,87,Oleg,,Ivanov,13898,04/08/1986,192,MD,MID,Midfielder,Russia,643,RUS,RU,102083,right,O. Ivanov,null
Italy,380,ITA,IT,79,Gabriele,,Angella,3163,28/04/1989,189,DF,DEF,Defender,Italy,380,ITA,IT,22677,right,G. Angella,null
Italy,380,ITA,IT,76,Benito Nicolas,,Viola,3219,12/10/1989,180,MD,MID,Midfielder,Italy,380,ITA,IT,22695,left,N. Viola,null
Italy,380,ITA,IT,78,Antonino,,Ragusa,3315,27/03/1990,183,FW,FWD,Forward,Italy,380,ITA,IT,22699,right,A. Ragusa,null
Italy,380,ITA,IT,77,Fabio,,Pisacane,3173,28/01/1986,178,DF,DEF,Defender,Italy,380,ITA,IT,22732,right,F. Pisacane,null
France,250,FRA,FR,71,Adama,,Niane,3795,16/06/1993,181,FW,FWD,Forward,Mali,466,MLI,ML,219350,right,A. Niane,19001
Denmark,208,DNK,DK,90,Joachim,,Andersen,3164,31/05/1996,190,DF,DEF,Defender,Denmark,208,DNK,DK,145787,right,J. Andersen,7719
Spain,724,ESP,ES,72,V\u00edctor,,S\u00e1nchez Mata,691,08/09/1987,174,MD,MID,Midfielder,Spain,724,ESP,ES,3797,right,V\u00edctor S\u00e1nchez,null
Italy,380,ITA,IT,75,Luigi,,Sepe,3187,08/05/1991,185,GK,GKP,Goalkeeper,Italy,380,ITA,IT,22817,left,L. Sepe,null
Ukraine,804,UKR,UA,70,Anatoliy,,Tymoshchuk,,30/03/1979,181,MD,MID,Midfielder,Ukraine,804,UKR,UA,14729,right,A. Tymoshchuk,null
France,250,FRA,FR,90,Dan-Axel,,Zagadou,2447,03/06/1999,196,DF,DEF,Defender,France,250,FRA,FR,397028,left,D. Zagadou,null
Italy,380,ITA,IT,76,Armando,,Izzo,3193,02/03/1992,183,DF,DEF,Defender,Italy,380,ITA,IT,22883,right,A. Izzo,null
France,250,FRA,FR,75,Stanley,,Nsoki,3767,09/04/1999,185,DF,DEF,Defender,France,250,FRA,FR,397030,left,S. Nsoki,null
Italy,380,ITA,IT,78,Leonardo,,Pavoletti,3173,26/11/1988,188,FW,FWD,Forward,Italy,380,ITA,IT,22933,right,L. Pavoletti,null
Switzerland,756,CHE,CH,80,Anthony,,Racioppi,3766,31/12/1998,186,GK,GKP,Goalkeeper,Switzerland,756,CHE,CH,397039,right,A. Racioppi,null
C\u00f4te d'Ivoire,384,CIV,CI,76,Franck Yannick,,Kessi\u00e9,3157,19/12/1996,183,MD,MID,Midfielder,C\u00f4te d'Ivoire,384,CIV,CI,285109,right,F. Kessi\u00e9,null
Spain,724,ESP,ES,84,Ra\u00fal,,Rodr\u00edguez Navas,687,11/05/1988,186,DF,DEF,Defender,Spain,724,ESP,ES,3828,right,Ra\u00fal Navas,null
Brazil,76,BRA,BR,73,Nathan Allan,,de Souza,5653,13/03/1996,177,MD,MID,Midfielder,Brazil,76,BRA,BR,285139,right,Nathan,null
France,250,FRA,FR,79,Gregoire ,,Defrel,3158,17/06/1991,180,FW,FWD,Forward,France,250,FRA,FR,23149,left,G. Defrel,null
Finland,246,FIN,FI,80,Luk\u00e1\u0161,,Hr\u00e1deck\u00fd,2462,24/11/1989,190,GK,GKP,Goalkeeper,Slovakia,703,SVK,SK,55951,right,L. Hradecky,4849
Guyana,328,GUY,GY,77,Martin,,Braithwaite,1620,05/06/1991,177,FW,FWD,Forward,Denmark,208,DNK,DK,55968,right,M. Braithwaite,7712
Costa Rica,188,CRI,CR,67,Cristian,,Gamboa Luna,8508,24/10/1989,175,DF,DEF,Defender,Costa Rica,188,CRI,CR,55977,right,C. Gamboa,16871
Denmark,208,DNK,DK,79,Mathias,,Jattah-Njie J\u00f8rgensen,1673,23/04/1990,191,DF,DEF,Defender,Denmark,208,DNK,DK,55979,right,M. J\u00f8rgensen,7712
Croatia,191,HRV,HR,88,Bruno,,Petkovi\u0107,3194,16/09/1994,192,FW,FWD,Forward,Croatia,191,HRV,HR,252589,right,B. Petkovi\u0107,null
Costa Rica,188,CRI,CR,65,Bryan,,Oviedo,1632,18/02/1990,172,DF,DEF,Defender,Costa Rica,188,CRI,CR,55982,left,B. Oviedo,16871
United States,840,USA,US,71,Thomas,,Delaney,2447,03/09/1991,182,MD,MID,Midfielder,Denmark,208,DNK,DK,55990,left,T. Delaney,7712
France,250,FRA,FR,81,Nolan,,Roux,3777,01/03/1988,182,FW,FWD,Forward,France,250,FRA,FR,25716,right,N. Roux,null
Albania,8,ALB,AL,68,Riza,,Durmisi,684,08/01/1994,168,DF,DEF,Defender,Denmark,208,DNK,DK,56009,left,R. Durmisi,null
Spain,724,ESP,ES,83,Borja,,Gonz\u00e1lez Tom\u00e1s,683,25/08/1992,186,FW,FWD,Forward,Spain,724,ESP,ES,3875,right,Borja Bast\u00f3n,null
Denmark,208,DNK,DK,68,Michael,,Krohn-Dehli,677,06/06/1983,170,MD,MID,Midfielder,Denmark,208,DNK,DK,56025,right,M. Krohn-Dehli,7712
Denmark,208,DNK,DK,81,Jens Stryger,,Larsen,3163,21/02/1991,180,DF,DEF,Defender,Denmark,208,DNK,DK,56026,right,J. Stryger Larsen,7712
Germany,276,DEU,DE,74,Marcel,,Schmelzer,2447,22/01/1988,180,DF,DEF,Defender,Germany,276,DEU,DE,14800,left,M. Schmelzer,null
Denmark,208,DNK,DK,88,Jonas,,L\u00f6ssl,1673,01/02/1989,195,GK,GKP,Goalkeeper,Denmark,208,DNK,DK,56038,right,J. L\u00f6ssl,7712
Croatia,191,HRV,HR,90,Ivan,,Vargi\u0107,3162,15/03/1987,192,GK,GKP,Goalkeeper,Croatia,191,HRV,HR,69417,right,I. Vargi\u0107,null
Nigeria,566,NGA,NG,80,Sadiq,,Umar,18,02/02/1997,192,FW,FWD,Forward,Nigeria,566,NGA,NG,350992,right,S. Umar,null
C\u00f4te d'Ivoire,384,CIV,CI,78,Digbo G'nampa Habib,,Ma\u00efga,13905,01/01/1996,181,MD,MID,Midfielder,C\u00f4te d'Ivoire,384,CIV,CI,285457,right,H. Ma\u00efga,null
Brazil,76,BRA,BR,66,Diego,,da Silva Farias,3173,10/05/1990,173,FW,FWD,Forward,Brazil,76,BRA,BR,23314,right,Diego Farias,null
Italy,380,ITA,IT,76,Gianluigi,,Donnarumma,3157,25/02/1999,198,GK,GKP,Goalkeeper,Italy,380,ITA,IT,350999,right,G. Donnarumma,3757
Italy,380,ITA,IT,75,Patrick,,Cutrone,3157,03/01/1998,184,FW,FWD,Forward,Italy,380,ITA,IT,351010,right,P. Cutrone,null
Nigeria,566,NGA,NG,91,Francis Odinaka,,Uzoho,859,28/10/1998,196,GK,GKP,Goalkeeper,Nigeria,566,NGA,NG,285491,right,F. Uzoho,16823
Nigeria,566,NGA,NG,90,Isaac ,,Ajayi Success,683,07/01/1996,182,FW,FWD,Forward,Nigeria,566,NGA,NG,285509,right,I. Success,null
Italy,380,ITA,IT,80,Luca,,Rizzo,3172,24/04/1992,185,MD,MID,Midfielder,Italy,380,ITA,IT,23386,right,L. Rizzo,null
France,250,FRA,FR,82,Andy,,Delort,3780,09/10/1991,182,FW,FWD,Forward,France,250,FRA,FR,25745,right,A. Delort,null
Senegal,686,SEN,SN,75,Sadio,,Man\u00e9,1612,10/04/1992,175,FW,FWD,Forward,Senegal,686,SEN,SN,25747,right,S. Man\u00e9,19314
Italy,380,ITA,IT,73,Marco Ezio,,Fossati,3194,05/10/1992,180,MD,MID,Midfielder,Italy,380,ITA,IT,23427,right,M. Fossati,null
Morocco,504,MAR,MA,70,Sofyan,,Amrabat,12,21/08/1996,182,MD,MID,Midfielder,Netherlands,528,NLD,NL,285590,right,S. Amrabat,16216
Burkina Faso,854,BFA,BF,81,Kouakou Herv\u00e9,,Koffi,3776,16/10/1996,186,GK,GKP,Goalkeeper,Burkina Faso,854,BFA,BF,408052,right,H. Koffi,null
Egypt,818,EGY,EG,71,Mahmoud Ibrahim,,Hassan,4551,01/10/1994,179,MD,MID,Midfielder,Egypt,818,EGY,EG,220112,right,Tr\u00e9z\u00e9guet,16129
Tanzania,834,TZA,TZ,78,Yussuf,,Yurary Poulsen,2975,15/06/1994,193,FW,FWD,Forward,Denmark,208,DNK,DK,56274,right,Y. Poulsen,7712
Argentina,32,ARG,AR,69,Marcos Javier,,Acu\u00f1a,9608,28/10/1991,172,MD,MID,Midfielder,Argentina,32,ARG,AR,89073,left,M. Acu\u00f1a,12274
Belgium,56,BEL,BE,75,Landry Nany,,Dimata,2451,01/09/1997,184,FW,FWD,Forward,Congo DR,180,COD,CD,285727,right,L. Dimata,5635
Poland,616,POL,PL,69,Paulo Bruno,,Exequiel Dybala,3159,15/11/1993,177,FW,FWD,Forward,Argentina,32,ARG,AR,89186,left,P. Dybala,12274
Iceland,352,ISL,IS,70,Aron,,J\u00f3hannsson,2443,10/11/1990,184,FW,FWD,Forward,United States,840,USA,US,56424,right,A. J\u00f3hannsson,null
Denmark,208,DNK,DK,80,Lukas,,Lerager,3772,12/07/1993,185,MD,MID,Midfielder,Denmark,208,DNK,DK,56441,right,L. Lerager,7712
Italy,380,ITA,IT,87,Marco,,Sportiello,3176,10/05/1992,192,GK,GKP,Goalkeeper,Italy,380,ITA,IT,23705,right,M. Sportiello,null
Comoros,174,COM,KM,70,Zaydou,,Youssouf,3772,11/07/1999,178,MD,MID,Midfielder,France,250,FRA,FR,482491,left,Z. Youssouf,null
Italy,380,ITA,IT,80,Paolo Pancrazio,,Farag\u00f2,3173,12/02/1993,187,MD,MID,Midfielder,Italy,380,ITA,IT,220359,right,P. Farag\u00f2,null
Congo DR,180,COD,CD,72,Chadrac,,Akolo,2445,01/04/1995,172,FW,FWD,Forward,Congo DR,180,COD,CD,328131,right,C. Akolo,18538
France,250,FRA,FR,0,Ismael,,Aaneba,3779,29/05/1999,0,DF,DEF,Defender,France,250,FRA,FR,449882,right,I. Aaneba,null
Sweden,752,SWE,SE,85,Marcus,,Berg,16926,17/08/1986,184,FW,FWD,Forward,Sweden,752,SWE,SE,14908,right,M. Berg,7047
Peru,604,PER,PE,82,Jos\u00e9 Paolo,,Guerrero Gonz\u00e1lez,5644,01/01/1984,185,FW,FWD,Forward,Peru,604,PER,PE,14909,right,P. Guerrero,15594
France,250,FRA,FR,74,Benjamin,,Leroy,3804,07/04/1989,184,GK,GKP,Goalkeeper,France,250,FRA,FR,253312,right,B. Leroy,null
Gambia,270,GMB,GM,79,Bakery,,Jatta,2450,06/06/1998,184,MD,MID,Midfielder,Gambia,270,GMB,GM,449921,right,B. Jatta,null
France,250,FRA,FR,78,Alexis,,Blin,3780,16/09/1996,184,MD,MID,Midfielder,France,250,FRA,FR,253333,right,A. Blin,null
Algeria,12,DZA,DZ,74,Mehdi Pascal Marcel,,L\u00e9ris,3165,23/05/1998,185,FW,FWD,Forward,France,250,FRA,FR,449978,right,M. L\u00e9ris,null
Algeria,12,DZA,DZ,72,Amine,,Gouiri,3766,16/02/2000,180,FW,FWD,Forward,France,250,FRA,FR,449985,right,A. Gouiri,4423
Italy,380,ITA,IT,74,Claud,,Adjapong,3315,06/05/1998,180,DF,DEF,Defender,Italy,380,ITA,IT,417231,right,C. Adjapong,3763
Chile,152,CHL,CL,71,Charles Mariano,,Ar\u00e1nguiz Sandoval,2446,17/04/1989,171,MD,MID,Midfielder,Chile,152,CHL,CL,89559,left,C. Ar\u00e1nguiz,null
Italy,380,ITA,IT,74,Francesco,,Zampano,3163,30/09/1993,178,DF,DEF,Defender,Italy,380,ITA,IT,24024,right,F. Zampano,null
Italy,380,ITA,IT,82,Alex,,Meret,3204,22/03/1997,190,GK,GKP,Goalkeeper,Italy,380,ITA,IT,286215,left,A. Meret,null
Italy,380,ITA,IT,68,Nicol\u00f2,,Barella,3173,07/02/1997,172,MD,MID,Midfielder,Italy,380,ITA,IT,286223,right,N. Barella,null
Italy,380,ITA,IT,77,Gianfilippo,,Felicioli,3194,30/09/1997,180,DF,DEF,Defender,Italy,380,ITA,IT,286225,left,G. Felicioli,3764
Italy,380,ITA,IT,75,Manuel,,Locatelli,3157,08/01/1998,185,MD,MID,Midfielder,Italy,380,ITA,IT,286226,right,M. Locatelli,3763
Cape Verde Islands,132,CPV,CV,0,Vagner Jos\u00e9,,Dias Gon\u00e7alves,3782,10/01/1996,0,MD,MID,Midfielder,Cape Verde Islands,132,CPV,CV,351851,right,Vagner,null
Ghana,288,GHA,GH,76,Thomas Teye,,Partey,679,13/06/1993,185,MD,MID,Midfielder,Ghana,288,GHA,GH,217031,right,Thomas,null
Senegal,686,SEN,SN,92,Issa,,Diop,3780,09/01/1997,194,DF,DEF,Defender,France,250,FRA,FR,286380,right,I. Diop,4425
Ghana,288,GHA,GH,75,Enock,,Kwateng,3770,09/04/1997,183,DF,DEF,Defender,France,250,FRA,FR,286381,right,E. Kwateng,null
France,250,FRA,FR,63,Cl\u00e9ment,,Michelin,3780,11/05/1997,178,DF,DEF,Defender,France,250,FRA,FR,286382,right,C. Michelin,4426
Congo DR,180,COD,CD,61,Arnaud,,Lusamba,3775,04/01/1997,180,MD,MID,Midfielder,France,250,FRA,FR,286388,right,A. Lusamba,null
Mauritania,478,MRT,MR,67,Ousmane,,Demb\u00e9l\u00e9,676,15/05/1997,178,FW,FWD,Forward,France,250,FRA,FR,286390,both,O. Demb\u00e9l\u00e9,4418
Germany,276,DEU,DE,77,Ole,,K\u00e4uper,2443,09/01/1997,187,MD,MID,Midfielder,Germany,276,DEU,DE,286404,right,O. K\u00e4uper,null
Italy,380,ITA,IT,72,Massimo,,Coda,3219,10/11/1988,184,FW,FWD,Forward,Italy,380,ITA,IT,24269,right,M. Coda,null
Uruguay,858,URY,UY,74,Mauro Wilney,,Arambarri Rosa,698,30/09/1995,175,MD,MID,Midfielder,Uruguay,858,URY,UY,286448,right,M. Arambarri,null
Saudi Arabia,682,SAU,SA,65,Fahad Mosaed,,Al Muwallad Al Harbi,16469,14/09/1994,168,FW,FWD,Forward,Saudi Arabia,682,SAU,SA,122623,right,Fahad Al Muwallad,16521
France,250,FRA,FR,75,Matthieu,,Udol,3777,20/03/1996,178,DF,DEF,Defender,France,250,FRA,FR,286506,left,M. Udol,null
Tajikistan,762,TJK,TJ,74,Daler,,Kuzyaev,13885,15/01/1993,182,MD,MID,Midfielder,Russia,643,RUS,RU,220971,right,D. Kuzyaev,14358
Belgium,56,BEL,BE,77,Baptiste,,Guillaume,3799,16/06/1995,189,FW,FWD,Forward,Belgium,56,BEL,BE,253784,right,B. Guillaume,null
Morocco,504,MAR,MA,65,Hakim,,Ziyech,9,19/03/1993,180,MD,MID,Midfielder,Netherlands,528,NLD,NL,221039,left,H. Ziyech,16216
Netherlands,528,NLD,NL,75,Timo,,Letschert,3315,25/05/1993,188,DF,DEF,Defender,Netherlands,528,NLD,NL,221047,right,T. Letschert,null
Czech Republic,203,CZE,CZ,81,Ji\u0159\u00ed,,Pavlenka,2443,14/04/1992,196,GK,GKP,Goalkeeper,Czech Republic,203,CZE,CZ,253822,right,J. Pavlenka,11555
Saudi Arabia,682,SAU,SA,72,Salem Mohammed,,Al Dawsari,16467,19/08/1991,171,MD,MID,Midfielder,Saudi Arabia,682,SAU,SA,122832,right,Salem Al Dawsari,16521
Germany,276,DEU,DE,82,Alexander,,Hack,2460,08/09/1993,193,DF,DEF,Defender,Germany,276,DEU,DE,221172,left,A. Hack,null
Iceland,352,ISL,IS,83,R\u00fanar M\u00e1r,,Sigurj\u00f3nsson,6410,18/06/1990,178,MD,MID,Midfielder,Iceland,352,ISL,IS,57333,right,R. Sigurj\u00f3nsson,null
Germany,276,DEU,DE,70,Patrick,,Herrmann,2454,12/02/1991,179,MD,MID,Midfielder,Germany,276,DEU,DE,15018,right,P. Herrmann,null
Iceland,352,ISL,IS,75,Sverrir Ingi,,Ingason,13897,05/08/1993,188,DF,DEF,Defender,Iceland,352,ISL,IS,57347,right,S. Ingason,7839
Italy,380,ITA,IT,63,Gabriel,,Boschilia,19830,05/03/1996,172,MD,MID,Midfielder,Brazil,76,BRA,BR,255320,left,Boschilia,6388
Netherlands,528,NLD,NL,76,Marco,,Asensio Willemsen,675,21/01/1996,182,MD,MID,Midfielder,Spain,724,ESP,ES,288091,left,Marco Asensio,1598
Germany,276,DEU,DE,74,Ermedin,,Demirovi\u0107,696,25/03/1998,184,FW,FWD,Forward,Bosnia-Herzegovina,70,BIH,BA,352328,right,E. Demirovi\u0107,10007
Iceland,352,ISL,IS,71,Arn\u00f3r Ingvi,,Traustason,6709,30/04/1993,182,MD,MID,Midfielder,Iceland,352,ISL,IS,57480,right,A. Traustason,7839
Italy,380,ITA,IT,84,Giacomo,,Poluzzi,3204,25/02/1988,186,GK,GKP,Goalkeeper,Italy,380,ITA,IT,24725,left,G. Poluzzi,null
Chile,152,CHL,CL,83,Erick Antonio,,Pulgar Farf\u00e1n,3166,15/01/1994,186,MD,MID,Midfielder,Chile,152,CHL,CL,90268,right,E. Pulgar,12381
Finland,246,FIN,FI,79,Ville Matti,,Steinmann,2450,08/01/1995,189,MD,MID,Midfielder,Germany,276,DEU,DE,221376,right,M. Steinmann,null
Cameroon,120,CMR,CM,80,Felix,,Eboa Eboa,3785,17/04/1997,186,DF,DEF,Defender,Cameroon,120,CMR,CM,286915,right,F. Eboa Eboa,null
France,250,FRA,FR,70,Fod\u00e9 ,,Ballo Tour\u00e9,3776,03/01/1997,182,DF,DEF,Defender,France,250,FRA,FR,286917,left,F. Tour\u00e9,null
Spain,724,ESP,ES,63,\u00d3scar,,Melendo Jim\u00e9nez,691,23/08/1997,167,MD,MID,Midfielder,Spain,724,ESP,ES,450784,left,\u00d3scar Melendo,null
Germany,276,DEU,DE,77,Philipp,,Max,2481,30/09/1993,177,DF,DEF,Defender,Germany,276,DEU,DE,221411,left,P. Max,null
Spain,724,ESP,ES,74,Iv\u00e1n,,L\u00f3pez \u00c1lvarez,695,29/06/1994,174,FW,FWD,Forward,Spain,724,ESP,ES,254189,right,Ivi,null
Spain,724,ESP,ES,84,Mikel,,Vesga Arruti,678,08/04/1993,191,MD,MID,Midfielder,Spain,724,ESP,ES,286963,left,Vesga,null
Argentina,32,ARG,AR,69,Santiago Lionel,,Ascac\u00edbar,2445,25/02/1997,168,MD,MID,Midfielder,Argentina,32,ARG,AR,413737,right,S. Ascac\u00edbar,null
Spain,724,ESP,ES,76,Charles ,,D\u00edas Barbosa de Oliveira,701,04/04/1984,179,FW,FWD,Forward,Brazil,76,BRA,BR,385273,right,Charles,null
Spain,724,ESP,ES,76,Iv\u00e1n,,Villar Mart\u00ednez,695,09/07/1997,183,GK,GKP,Goalkeeper,Spain,724,ESP,ES,286974,right,Iv\u00e1n Villar,1604
Spain,724,ESP,ES,75,Antonio,,Sivera Salv\u00e1,696,11/08/1996,184,GK,GKP,Goalkeeper,Spain,724,ESP,ES,286981,right,Antonio Sivera,1604
Italy,380,ITA,IT,63,Gaetano,,Letizia,3219,29/06/1990,173,DF,DEF,Defender,Italy,380,ITA,IT,24838,right,G. Letizia,null
Italy,380,ITA,IT,72,Vincenzo,,Grifo,2454,07/04/1993,180,MD,MID,Midfielder,Germany,276,DEU,DE,221452,right,V. Grifo,null
Spain,724,ESP,ES,73,Adri\u00e1n,,Mar\u00edn G\u00f3mez,682,09/01/1997,181,DF,DEF,Defender,Spain,724,ESP,ES,286994,left,Adri\u00e1n Mar\u00edn,null
France,250,FRA,FR,65,Moussa,,Diaby,3197,07/07/1999,170,FW,FWD,Forward,France,250,FRA,FR,419204,left,M. Diaby,4423
Spain,724,ESP,ES,70,Benito,,Ram\u00edrez del Toro,714,11/07/1995,175,MD,MID,Midfielder,Spain,724,ESP,ES,287003,left,Benito Ram\u00edrez,null
Italy,380,ITA,IT,63,Manuel,,Pucciarelli,3165,17/06/1991,174,FW,FWD,Forward,Italy,380,ITA,IT,24964,right,M. Pucciarelli,null
Romania,642,ROU,RO,79,\u015etefan Daniel,,Radu,3162,22/10/1986,183,DF,DEF,Defender,Romania,642,ROU,RO,20550,left,\u015e. Radu,null
